refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
RANDER,1,Fe1,2,1.8733639899758827,N2,2.176,1.7671923685852291,0.33124881126894662
RANDER,1,Fe1,2,1.8733639899758827,N3,2.19,1.7671923685852291,0.31894923456753088
RANDER,1,Fe1,2,1.8733639899758827,N9,2.244,1.7671923685852291,0.27563733688920772
RANDER,1,Fe1,2,1.8733639899758827,N6,2.268,1.7671923685852291,0.25832568660884009
ZIMMEN,1,Fe1,2,1.8737914551824801,N3,2.174,1.7671923685852291,0.33304419339652758
ZIMMEN,1,Fe1,2,1.8737914551824801,N6C,2.191,1.7671923685852291,0.31808837345908314
ZIMMEN,1,Fe1,2,1.8737914551824801,N4,2.202,1.7671923685852291,0.3087708816104755
ZIMMEN,1,Fe1,2,1.8737914551824801,N1,2.205,1.7671923685852291,0.30627745606378365
ZIMMEN,1,Fe1,2,1.8737914551824801,N2,2.207,1.7671923685852291,0.30462636866577258
ZIMMEN,1,Fe1,2,1.8737914551824801,N8C,2.209,1.7671923685852291,0.30298418198683763
UKUMES,1,Fe2,2,1.8747289856611649,N5C,2.081,1.7671923685852291,0.42821548796284242
UKUMES,1,Fe2,2,1.8747289856611649,N5A,2.081,1.7671923685852291,0.42821548796284242
UKUMES,1,Fe2,2,1.8747289856611649,N6*,2.217,1.7671923685852291,0.2965034866895252
UKUMES,1,Fe2,2,1.8747289856611649,N6B,2.217,1.7671923685852291,0.2965034866895252
UKUMES,1,Fe2,2,1.8747289856611649,N4B,2.34,1.7671923685852291,0.21264551817821484
UKUMES,1,Fe2,2,1.8747289856611649,N4,2.34,1.7671923685852291,0.21264551817821484
KUSZAZ,1,Fe1,2,1.8757603772168954,N4,2.036,1.7671923685852291,0.48359518738651103
KUSZAZ,1,Fe1,2,1.8757603772168954,N2,2.041,1.7671923685852291,0.47710407493553886
KUSZAZ,1,Fe1,2,1.8757603772168954,N3,2.056,1.7671923685852291,0.45814884160815389
KUSZAZ,1,Fe1,2,1.8757603772168954,N1,2.057,1.7671923685852291,0.45691227328669165
CUMXUE,1,Fe1,2,1.8766140641126607,N2B,2.19,1.7671923685852291,0.31894923456753088
CUMXUE,1,Fe1,2,1.8766140641126607,N2,2.19,1.7671923685852291,0.31894923456753088
CUMXUE,1,Fe1,2,1.8766140641126607,N3B,2.193,1.7671923685852291,0.31637361550196186
CUMXUE,1,Fe1,2,1.8766140641126607,N3,2.193,1.7671923685852291,0.31637361550196186
CUMXUE,1,Fe1,2,1.8766140641126607,N1B,2.209,1.7671923685852291,0.30298418198683763
CUMXUE,1,Fe1,2,1.8766140641126607,N1,2.209,1.7671923685852291,0.30298418198683763
QAGWEC,1,Fe1,2,1.8766946402129441,N1A,2.113,1.7671923685852291,0.39273695377118434
QAGWEC,1,Fe1,2,1.8766946402129441,N1,2.113,1.7671923685852291,0.39273695377118434
QAGWEC,1,Fe1,2,1.8766946402129441,N3,2.22,1.7671923685852291,0.29410912435672099
QAGWEC,1,Fe1,2,1.8766946402129441,N2A,2.252,1.7671923685852291,0.26974157830132506
QAGWEC,1,Fe1,2,1.8766946402129441,N2,2.252,1.7671923685852291,0.26974157830132506
QAGWEC,1,Fe1,2,1.8766946402129441,N4*,2.269,1.7671923685852291,0.25762845171120435
JOJQEE,1,Fe1,2,1.8770077925643687,N2,2.092,1.7671923685852291,0.41567213633023525
JOJQEE,1,Fe1,2,1.8770077925643687,N5,2.11,1.7671923685852291,0.39593425195384613
JOJQEE,1,Fe1,2,1.8770077925643687,N6,2.233,1.7671923685852291,0.28395498856102908
JOJQEE,1,Fe1,2,1.8770077925643687,N3,2.255,1.7671923685852291,0.26756332710473074
JOJQEE,1,Fe1,2,1.8770077925643687,N4,2.267,1.7671923685852291,0.25902480847392523
JOJQEE,1,Fe1,2,1.8770077925643687,N1,2.273,1.7671923685852291,0.25485828014060219
